X2018_7_1_1h_x,X2018_7_1_2h_x,X2018_7_1_3h_x,X2018_7_1_4h_x,X2018_7_1_5h_x,X2018_7_1_6h_x,X2018_7_1_7h_x,X2018_7_1_8h_x,X2018_7_1_9h_x,X2018_7_1_10h_x,X2018_7_1_11h_x,X2018_7_1_12h_x,X2018_7_1_13h_x,X2018_7_1_14h_x,X2018_7_1_15h_x,X2018_7_1_16h_x,X2018_7_1_17h_x,X2018_7_1_18h_x,X2018_7_1_19h_x,X2018_7_1_20h_x,X2018_7_1_21h_x,X2018_7_1_22h_x,X2018_7_1_23h_x,X2018_7_1_24h_x,X2018_7_1_1h_y,X2018_7_1_2h_y,X2018_7_1_3h_y,X2018_7_1_4h_y,X2018_7_1_5h_y,X2018_7_1_6h_y,X2018_7_1_7h_y,X2018_7_1_8h_y,X2018_7_1_9h_y,X2018_7_1_10h_y,X2018_7_1_11h_y,X2018_7_1_12h_y,X2018_7_1_13h_y,X2018_7_1_14h_y,X2018_7_1_15h_y,X2018_7_1_16h_y,X2018_7_1_17h_y,X2018_7_1_18h_y,X2018_7_1_19h_y,X2018_7_1_20h_y,X2018_7_1_21h_y,X2018_7_1_22h_y,X2018_7_1_23h_y,X2018_7_1_24h_y,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
0.005923436999999999,0.005931213,0.005909411999999999,0.005929345,0.005931854,0.0059234859999999995,0.005911507,0.005911507,0.0059121059999999994,0.005913745,0.0059125309999999995,0.005911367,0.005912004,0.005912004,0.005912731,0.005910291,0.00587387,0.005910928,0.00592787,0.005929673000000001,0.005929673000000001,0.005929673000000001,0.005929673000000001,0.005929673000000001,0.00601238750941565,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.1417815990425414,0.14194716176675606,0.1421018140427437,0.1422462748601264,0.1423812158276977,0.14250726429578053,0.14262500627282418,0.14273498914979998,0.14283772424506164,0.14293368918150126,4.439595394763652,4.46906264132934,4.328334210191863,4.473049536003606,4.328811310064534
8.047146797,5.605750083999999,4.342252254,5.13726759,2.865387917,2.6501655580000003,2.6501655580000003,2.66773653,2.558094263,2.895938635,2.895938635,2.895938635,2.682012081,2.719272614,2.900052071,2.900052071,5.86398077,7.668178557999999,9.222048759,8.943659782000001,9.028169632000001,8.839928627,7.4193854329999995,6.585693836,3.909421254779756,3.887807399999526,3.869119724986351,3.8529620705119862,3.838991911146047,3.826913094073965,3.816469560966065,3.807439919807919,3.799632751620439,3.7928825525770784,3.7870462254952515,3.782000046325233,3.7776370413292986,3.773864719349997,3.770603111094041,3.7677830738666533,3.765344825818522,3.763236678632919,3.7614139417872674,3.759837975160656,3.758475369903556,3.7572972402050433,3.7562786109437183,3.755397888241169,124.12890984472924,121.31807209254498,120.70263374035841,120.61746766049576,120.66038245867098,120.7342336496677,120.81555715359251,120.89868550466993,120.98224979483015,121.06591938082312,3773.643617742109,3849.0506463946112,3801.4760755104326,4007.3332429936168,3954.652781896568
2.366255283,2.289352655,2.266778231,2.232344627,2.164883852,2.0379948619999997,1.4516434669999998,1.144107461,1.155983448,2.515177965,1.43214345,1.43214345,1.6282954219999999,2.095114231,2.4631519319999997,2.468861818,3.1628346439999997,2.50475359,2.532474279,2.514047384,2.519047976,2.50475359,2.50475359,2.4990437030000003,2.395783088280309,2.3595072336520753,2.327546006216436,2.2993862269455843,2.274575754000514,2.2527162230064204,2.233456650795134,2.216487799914391,2.201537213418801,2.1883648402196365,2.1767591807527493,2.1665338910783043,2.1575247908867445,2.1495872273706307,2.1425937526359005,2.1364320773603542,2.131003267842713,2.1262201574935222,2.1220059472623105,2.1182929725290696,2.115021616660874,2.1121393537893898,2.1095999054398233,2.107362497469884,45.73392697501234,45.47678003376305,45.36961115220599,45.32012863564764,45.29283414254815,45.27407387387103,45.25859614122633,45.24438097706714,45.230651437182885,45.217108683947494,1399.874480798699,1386.3284811477265,1329.323414477498,1360.939908772436,1304.7538283078618
1.2220774890000001,0.644334257,0.6267501120000001,0.6267501120000001,0.595041394,0.40451929,0.64496088,0.361891866,0.37023446,0.36482855700000005,0.36343169200000003,0.36482855700000005,0.674106658,3.917855501,3.917855501,3.300067186,3.7086136339999998,1.543063164,0.749920785,3.704107285,2.032731771,1.4456009859999999,1.759575844,1.759575844,4.527113951141527,3.777454999654666,3.1632258409599623,2.659960377855016,2.247612440983258,1.9097573058556208,1.6329374599796505,1.4061265605631108,1.220290231049407,1.0680262020456601,0.9432694626657836,0.8410506778186067,0.7572982486707277,0.6886761319173589,0.6324509578463063,0.5863831542155626,0.5486377391692908,0.5177112298780051,0.4923717555134636,0.4716099891264572,0.4545989439363559,0.44066103263027506,0.4292410775713571,0.4198841968534545,47.729191317809885,43.1402314556619,41.501695731104704,40.951714109241216,40.803352722039655,40.80316845574621,40.857653892982775,40.93230962685989,41.014407158301246,41.09925032863798,1301.8676577286647,1373.2040100341767,1408.0074158158038,1536.6779826518182,1566.208034478038
0.306884915,0.288985819,0.30736658,0.292837143,0.30378499600000003,0.292837143,0.28679040100000003,0.31077829,0.366903663,0.323854804,0.307425141,0.302354127,0.251712561,0.271490842,0.301765412,0.301765412,0.301765412,0.301765412,0.301765412,0.238861144,0.33229139399999996,0.24599716100000002,0.247669518,0.23472558,0.4020734229928992,0.4699955238080056,0.5209578329295779,0.5591951212324312,0.5878847595545028,0.6094107459302119,0.6255618066109154,0.6376800323014291,0.6467724007092623,0.6535944524992765,0.6587130738021199,0.6625536022601818,0.6654351709413792,0.6675972270633765,0.6692194291317042,0.6704365758670328,0.6713498074577484,0.6720350099186134,0.6725491209252286,0.6729348611147619,0.6732242840057459,0.6734414395215527,0.6736043724460528,0.6737266218753962,15.45397227403042,16.68741477461866,15.835678298869734,16.423833015263266,16.017690998025145,16.29814669032615,16.104481932665976,16.23821442371244,16.14586732154698,16.20963632197183,501.2596501564786,501.69124777309264,485.50765481394285,501.6912433077887,485.507654813989
-0.03727261,-0.029379422000000002,-0.041163698,-0.03661862,-0.041163698,-0.040807769,0.039363671,0.050613161,0.29888200800000003,0.6870570779999999,2.231664419,1.764429688,1.8377382759999998,0.47261220200000004,0.314979076,0.21095345899999998,0.21095345899999998,0.138981372,0.138981372,0.324715972,0.07771793,0.07771793,0.9963180420000001,0.07771793,0.4687156136374663,0.8690216605173953,1.168544728143678,1.3926584250001444,1.5603481776349586,1.6858195501264603,1.7797016452905314,1.8499475318013583,1.9025079754415253,1.941835548526184,1.97126182230952,1.9932795956134528,2.009754068216841,2.022080848214676,2.03130417868316,2.0382053990299007,2.043369134888332,2.0472328237253707,2.0501237716434533,2.0522868805835275,2.0539053947938197,2.0551164240676507,2.0560225587761085,2.056700560644117,54.24705324270575,52.13377373791587,50.95614211192954,50.29990319825064,49.93421200728436,49.73042944522839,49.616870973971864,49.55359016002974,49.51832672817064,49.4986760702695,1544.4729146392099,1533.692240053284,1484.2182966857888,1533.6922399086484,1484.2182966857888
0.06371241799999999,0.064965248,0.064965248,0.064965248,0.064965248,0.064965248,0.064965248,0.064965248,0.064965248,0.073923096,0.073923096,0.073923096,0.073923096,0.073923096,0.073923096,0.073923096,0.073923096,0.04493428,0.06455928799999999,0.06455928799999999,0.031791348,0.028783856,0.009158837,0.08104942700000001,0.3909449986783264,0.3060693200425728,0.2451884221604233,0.2015188599664856,0.17019490239441198,0.1477263849950487,0.131609830343105,0.12004950665853248,0.11175734455700227,0.10580941834021172,0.1015430007464389,0.09848272084029776,0.09628759743803153,0.09471304644957214,0.0935836289358693,0.0927735034273224,0.09219240446999644,0.09177558510726463,0.09147660267241801,0.09126214407394752,0.091108313998674,0.0909979724585006,0.09091882502607436,0.0908620529704204,87.25080220148087,133.76973457868968,175.48150107073536,212.89783949438848,246.47601157814452,276.62460211189887,303.7087007590332,328.0545322484279,349.95359366807844,369.66635133088965,12624.816508451046,17678.385832456424,18464.278949410877,20370.491505645958,20959.12717497732
9.857128142999999,8.637764931,7.189249992000001,7.402079582000001,6.17665863,6.097309589,5.154115677,5.48884964,5.24488306,5.249137878,5.249137878,5.152555466,5.606287002999999,5.402822495,6.102559566,7.121558666,8.227258682,9.809271812,10.40656853,10.343997,11.00050735,8.529625893,8.550451278999999,8.028889656,6.460095463586748,6.105651604874487,5.801975405966353,5.5417953195675125,5.31888131576379,5.127895703530452,4.964265319356561,4.824072022532804,4.703958875004976,4.60104975926331,4.5128805095125415,4.437339907053887,4.372619127009285,4.317168425886348,4.269660032864722,4.228956356233231,4.194082743678774,4.164204144170217,4.138605112604477,4.116672678424757,4.097881667998736,4.0817821293001435,4.067988557776783,4.05617066541775,173.13339443141808,161.55122838083162,156.8876717673922,155.06617116921328,154.4121425127963,154.23769298060586,154.26024701498233,154.36372701815,154.50045013736337,154.65082900615792,4857.532936925954,4977.374398808516,4963.121762144938,5279.74390962439,5255.737417773236
16.54554749,16.37235641,15.5630846,14.35511971,13.40065956,10.70793343,10.17982101,9.948396683,9.80694294,9.855566025,9.863704681,10.3358736,11.6368103,14.68593597,16.61165428,16.99111176,16.60441971,19.44735718,19.66806221,18.75829315,18.12585068,20.4934082,18.42409897,18.28491592,20.367641765779634,19.973078530122603,19.66562263684192,19.42603819750266,19.23933717917537,19.09384135177184,18.980451385270893,18.89207735198581,18.823194990846208,18.769499961706085,18.727638450570016,18.69499726518682,18.669540283770694,18.64968102070247,18.634183333509046,18.622084056690934,18.612632720298627,18.60524458043771,18.599464022033555,18.594936043352565,18.59138403758811,18.588592480932114,18.58639344363479,18.5846560798229,348.8167407768608,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,317.9573465120585,9887.53713613862,9856.677741873818,9538.72039536176,9856.677741873818,9538.72039536176
10.69507694,3.801230192,3.77743268,5.145904064,5.145904064,6.837170601,3.540733337,3.290504217,13.31080723,16.99500275,18.92269135,18.92269135,18.14512062,18.92269135,18.92269135,18.92269135,19.00545883,19.81394958,19.89810371,19.89810371,20.01713943,19.98681641,19.76108932,17.97208023,17.623496681022402,16.170640807917906,14.9854427508356,14.018592245898663,13.229863397322859,12.586441075672123,12.06155564166528,11.633369193104205,11.284066997134039,10.999116306799008,10.766661724894966,10.577031959181287,10.422337447461707,10.296142111692047,10.193195584417143,10.1092147667956,10.040705629915726,9.984817845431706,9.939226197415337,9.902033841553688,9.871693386783498,9.846942515957071,9.826751467032244,9.81028018973684,315.68097121464086,312.0786379253168,311.5280852744248,311.58865802741855,311.7716099103442,311.97906846791903,312.19143453793254,312.40478334749264,312.6183289526856,312.8319139666124,9743.484051313333,9942.78258560726,9817.486980188694,10346.690506782708,10208.365613584288
1.7061270480000001,1.741073132,1.741073132,1.317487597,1.996095538,1.740007401,1.516202569,1.755511522,6.603210449,8.504756927,9.389945984,9.389945984,9.842788696,9.383781433,9.461702347000001,9.461702347000001,9.461702347000001,9.461702347000001,9.461702347000001,9.461702347000001,9.461702347000001,9.333847046,6.764640807999999,5.376373291,0.4316910394824304,0.8206104929128821,1.1311221558180768,1.3790333671234047,1.5769646400290536,1.7349921394219718,1.8611606331510202,1.9618930301769149,2.0423173541160886,2.1065277975488046,2.15779314668552,2.1987231867476678,2.2314015593268017,2.257491835143764,2.2783222020953846,2.29495307983632,2.30823110297803,2.3188322210487757,2.327296109321184,2.334053642272873,2.339448828282361,2.343756322198421,2.3471954073021157,2.349941158446733,85.61648363507034,64.57251068232075,71.1843919403312,69.16899938081879,69.84489427731116,69.68123912310995,69.77948252086273,69.79602638032243,69.83805649966216,69.87213615249689,2184.987716201408,2207.307844615433,2169.016995025676,2275.3272784376304,2234.8422535632862
1.5724922419999998,1.952704191,1.952704191,2.340361118,1.952704191,1.9148834940000001,1.6083102230000001,2.140510559,3.188834429,3.339817762,4.393533707,4.393533707,4.213811874,4.207228661,4.273823738,4.575825214,4.59991312,4.398497105,4.615459919,3.583364248,3.536992073,3.351392031,3.2868933680000003,2.786328793,0.8046232942045004,1.0161484524308984,1.2016545972106196,1.3643422417422584,1.5070182146308186,1.6321440857337002,1.7418786353027689,1.8381150991370592,1.9225138323318336,1.9965309551673949,2.061443475361404,2.118371320115635,2.168296658073179,2.2120808445452957,2.2504792823616877,2.2841544547364965,2.3136873550043555,2.3395875104222315,2.362301772976397,2.382222028861173,2.3996919596400703,2.41501297173875,2.4284493965705782,2.440233051011848,64.83455181636292,64.23485712825114,63.72275162831414,63.285442363675756,62.91200487284213,62.593110280761096,62.32079225336778,62.088247989887286,61.88966828146579,61.720092390809285,1910.489145049184,1882.796653388201,1821.8606810756387,1882.5877701023126,1821.8591191894755
0.266955614,0.249809265,0.249809265,0.273913383,0.27989378600000003,0.21769893199999998,0.193804741,0.193804741,0.21401144600000002,0.215410575,0.219985679,0.20283933,0.198220924,0.198220924,0.198220924,0.27159541800000003,0.191538006,0.191538006,0.181140915,0.20851001100000002,0.241171286,0.19593876600000001,0.19244051,0.209586859,0.25191387670156584,0.27050958502670425,0.2799905675860201,0.2848244264914396,0.2872889592306696,0.2885454960352352,0.2891861386674451,0.2895127689585067,0.28967930072157555,0.28976420658875857,0.2898074956655644,0.2898295665098166,0.2898408192830784,0.2898465564857261,0.28984948158636176,0.2898509729427342,0.2898517333076265,0.28985212097805857,0.2898523186310085,0.2898524194039469,0.28985247078281645,0.2898524969782245,0.2898525103338978,0.2898525171432596,16.969042671717116,22.001769776033658,19.274883602592272,20.83942016833382,20.030602745009354,20.53435914620818,20.31220190251424,20.49150826414008,20.448786802580194,20.52885693063234,640.6002461206003,677.5979040857585,688.9942513967052,746.3235488227388,755.5029398731122
0.364571035,0.36342409299999995,0.32838579999999995,0.32838579999999995,0.32838579999999995,0.32838579999999995,0.32838579999999995,0.32838579999999995,0.32838579999999995,0.559394717,0.337552309,0.39065405700000005,0.429716855,0.28437078,0.219413042,0.23294048,0.231336176,0.49252176299999995,0.500787556,0.44883734,0.46840953799999996,0.446961999,0.46840953799999996,0.44118809700000006,0.4599005790654918,0.5499360348059703,0.6224538346895679,0.6808622834135439,0.7279065523767141,0.7657977015277204,0.7963165982100735,0.8208976171439742,0.8406960554072476,0.8566424308898379,0.8694862162253444,0.8798310636751407,0.8881631765191412,0.8948741603960978,0.9002794285963718,0.9046330263478454,0.9081395708298888,0.9109638680907892,0.9132386588595296,0.9150708573016642,0.9165465759380724,0.9177351728955648,0.9186925117083332,0.9194635868794888,17.477289978262483,16.611923249077115,16.404288531989714,16.33659666782994,16.29867985144845,16.267098145804326,16.236864334825338,16.206917309682254,16.17703130274615,16.14715827839537,496.3542937462699,466.3015428986265,423.9289509173874,409.8182889973074,369.26773746449777
2.8700227739999997,3.71740675,3.71740675,3.71740675,3.71740675,3.71740675,3.669841051,3.7398211960000003,5.08284235,5.193200588,5.286130905,5.265449047,5.265449047,5.170060635,5.101077557,5.103535652,5.103535652,5.101077557,5.103535652,5.103535652,4.714713573,3.906129599,4.190667152,3.906129599,1.7872712632938494,2.14949688017934,2.4569517042868685,2.7179174241599435,2.9394234849171954,3.127436435338649,3.2870206444809846,3.4224747169291687,3.5374472812035798,3.635035270231299,3.7178673411916745,3.7881746817562574,3.847851109979681,3.8985040867088174,3.94149801459466,3.977990990021112,4.008965997910868,4.0352573896803365,4.057573357561151,4.076515010662824,4.092592566614705,4.106239094929755,4.1178221822852485,4.127653833939613,85.54063754301254,93.20800011624422,94.37313648905693,94.43972680630534,94.32071862251765,94.17035371644012,94.0146911165382,93.85813347538809,93.70142461771576,93.54469021212972,2859.403181673788,2720.105108828068,2488.9430493111317,2423.710526414938,2202.109582459717
