,meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h
0,X255,0.4284249544143677,0.46640744805336,0.42661410570144653,0.41765084862709045,0.4179684817790985,0.40596717596054077,0.44948455691337585,0.4764561951160431,0.412833571434021,0.43610021471977234,0.442374587059021,0.4332233667373657,0.4535827934741974,0.4446823000907898,0.442374587059021,0.45717698335647583,0.4663282036781311,0.5080057978630066,0.5637955069541931,0.5223888754844666,0.5143747329711914,0.5205951929092407,0.5378468632698059,0.554611086845398
0,X106,0.42198625206947327,0.42198625206947327,0.42198625206947327,0.42198625206947327,0.42198625206947327,0.42198625206947327,0.42552682757377625,0.42552682757377625,0.4250429570674896,0.44891712069511414,0.46350154280662537,0.46867918968200684,0.46867918968200684,0.46867918968200684,0.4725716710090637,0.4725716710090637,0.4725716710090637,0.4512481093406677,0.4425951838493347,0.42196470499038696,0.42196470499038696,0.42196470499038696,0.42196470499038696,0.42196470499038696
0,X393,0.15897247195243835,0.17924544215202332,0.20348583161830902,0.19697709381580353,0.1857541799545288,0.22694045305252075,0.26695603132247925,0.37049660086631775,0.353473037481308,0.30968600511550903,0.28863877058029175,0.3002701997756958,0.2749912142753601,0.2927844226360321,0.3002597391605377,0.30929499864578247,0.3127692937850952,0.31851598620414734,0.3372093737125397,0.3109118640422821,0.30467185378074646,0.31350791454315186,0.27534812688827515,0.27539199590682983
0,X157,0.25485533475875854,0.2423074096441269,0.19459673762321472,0.21207040548324585,0.22043289244174957,0.22299906611442566,0.24836330115795135,0.252616286277771,0.2584798336029053,0.2661103308200836,0.28113698959350586,0.28576117753982544,0.3147841989994049,0.31123512983322144,0.3111369013786316,0.30886077880859375,0.3105631172657013,0.3657362759113312,0.4034639000892639,0.40574002265930176,0.3905482590198517,0.3876747488975525,0.40308016538619995,0.34982946515083313
0,X323,0.21217870712280273,0.20655952394008636,0.17553460597991943,0.1933651715517044,0.18932628631591797,0.1936984360218048,0.2382054477930069,0.2493244707584381,0.25488680601119995,0.2479478418827057,0.2362520545721054,0.2363198846578598,0.22893139719963074,0.23497015237808228,0.2333107888698578,0.2333107888698578,0.24296270310878754,0.27187979221343994,0.2826474905014038,0.3060246706008911,0.2980304956436157,0.30419230461120605,0.28020593523979187,0.2877384424209595
0,X130,0.2541278004646301,0.25622081756591797,0.21844133734703064,0.238898366689682,0.2344513237476349,0.23829999566078186,0.2429848164319992,0.25397345423698425,0.30591827630996704,0.32235726714134216,0.48762381076812744,0.48762381076812744,0.3885800242424011,0.3509291410446167,0.3724762201309204,0.3305510878562927,0.32941192388534546,0.39922237396240234,0.32770559191703796,0.32770559191703796,0.3844088912010193,0.45010101795196533,0.44240349531173706,0.4380585551261902
0,X269,0.25867900252342224,0.2722628712654114,0.24475041031837463,0.26320093870162964,0.25000515580177307,0.24781738221645355,0.3412199020385742,0.3604760468006134,0.36336222290992737,0.3838396966457367,0.3794580101966858,0.3563326299190521,0.3385423719882965,0.30384254455566406,0.3035885691642761,0.29216569662094116,0.3058890700340271,0.3484327495098114,0.34065985679626465,0.3607955574989319,0.3355995714664459,0.3241475224494934,0.3615470230579376,0.3137669563293457
0,X94,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,-0.0038609113544225693,0.01455061137676239,0.025277476757764816,0.03185108304023743,0.03280441835522652,0.03358452394604683,0.14055754244327545,0.14347141981124878,0.06179969757795334,0.03358452394604683,0.03358452394604683,0.03358452394604683,0.03358452394604683,0.03358452394604683,0.01796150952577591,0.01796150952577591
0,X172,0.16940681636333466,0.183616042137146,0.18340429663658142,0.1738717406988144,0.1897592842578888,0.192707359790802,0.20069609582424164,0.2009415328502655,0.20578548312187195,0.2028471976518631,0.23358458280563354,0.23054032027721405,0.22651688754558563,0.17141419649124146,0.17141419649124146,0.17164191603660583,0.18046577274799347,0.17141419649124146,0.17141419649124146,0.17965160310268402,0.19149431586265564,0.17999717593193054,0.1957799196243286,0.20453649759292603
0,X289,0.33374741673469543,0.3859509825706482,0.31777432560920715,0.32711631059646606,0.3539116680622101,0.24859659373760223,0.2638808786869049,0.41268327832221985,0.5105185508728027,0.47468703985214233,0.40279433131217957,0.40279433131217957,0.39039677381515503,0.35973647236824036,0.34812018275260925,0.3265804946422577,0.34812018275260925,0.40660497546195984,0.4633142352104187,0.4470091462135315,0.38435155153274536,0.3441022038459778,0.2969052791595459,0.31436464190483093
0,X216,0.23362933099269867,0.27393028140068054,0.20419913530349731,0.2171906679868698,0.21872936189174652,0.21390637755393982,0.24264545738697052,0.29596441984176636,0.2769060730934143,0.3572928309440613,0.35985758900642395,0.3474123179912567,0.34728315472602844,0.35616597533226013,0.30927756428718567,0.2799869179725647,0.25754591822624207,0.24216708540916443,0.24216708540916443,0.232157364487648,0.2534661591053009,0.3289792835712433,0.41035196185112,0.428585022687912
0,X123,0.38302046060562134,0.38302046060562134,0.38302046060562134,0.38302046060562134,0.38302046060562134,0.38302046060562134,0.38302046060562134,0.24817349016666412,0.38302046060562134,0.38302046060562134,0.5223271250724792,0.4234888553619385,0.6129847764968872,0.6129847764968872,0.6129847764968872,0.5846637487411499,0.5846637487411499,0.6129847764968872,0.6129847764968872,0.5846637487411499,0.5586667060852051,0.4245922267436981,0.41552460193634033,0.3076154589653015
0,X398,0.15338560938835144,0.13871034979820251,0.1325758993625641,0.12526671588420868,0.12580661475658417,0.14466014504432678,0.14520004391670227,0.14604081213474274,0.1650344729423523,0.16066135466098785,0.17114892601966858,0.19330379366874695,0.18734915554523468,0.18501009047031403,0.1878882795572281,0.18377263844013214,0.18731819093227386,0.18884925544261932,0.1916220635175705,0.29779037833213806,0.3804326355457306,0.39027082920074463,0.39027082920074463,0.3679691553115845
0,X233,0.14821042120456696,0.17915163934230804,0.12308626621961594,0.12212308496236801,0.12092269212007523,0.12212308496236801,0.12092269212007523,0.16386917233467102,0.1831550896167755,0.12931765615940094,0.12931765615940094,0.16190549731254578,0.15421351790428162,0.16190549731254578,0.12522384524345398,0.1884286254644394,0.22950148582458496,0.17776165902614594,0.19925473630428314,0.20066876709461212,0.23463957011699677,0.23934809863567352,0.23934809863567352,0.25656282901763916
0,X214,0.4244653880596161,0.4379196763038635,0.3053390681743622,0.4131050109863281,0.3879494369029999,0.3911076784133911,0.3711991310119629,0.44851887226104736,0.47859659790992737,0.4598456025123596,0.46241846680641174,0.4613743722438812,0.44940605759620667,0.4647553563117981,0.45781415700912476,0.4704602360725403,0.4621497690677643,0.4829835593700409,0.4815812408924103,0.4696129262447357,0.501804530620575,0.5768202543258667,0.577226996421814,0.5396997928619385
0,X270,0.38359811902046204,0.37995201349258423,0.2933776378631592,0.37506988644599915,0.2968451678752899,0.3477093279361725,0.30290719866752625,0.32657092809677124,0.33069294691085815,0.3209759294986725,0.34689417481422424,0.3756391704082489,0.3918057084083557,0.40059757232666016,0.4065524935722351,0.40600335597991943,0.46743878722190857,0.49060362577438354,0.4811898171901703,0.4721847176551819,0.4811898171901703,0.5155615210533142,0.4594780504703522,0.48951539397239685
0,X371,0.33975547552108765,0.35010161995887756,0.30786842107772827,0.34903550148010254,0.346481591463089,0.3471710979938507,0.353427529335022,0.37969499826431274,0.38808324933052063,0.3923995792865753,0.4108050763607025,0.37230318784713745,0.34472522139549255,0.35641229152679443,0.35211101174354553,0.34205004572868347,0.38290685415267944,0.39989423751831055,0.4334951639175415,0.454865425825119,0.42279645800590515,0.42486539483070374,0.41059908270835876,0.4425894021987915
0,X200,0.25966373085975647,0.2759071886539459,0.19565892219543457,0.17766159772872925,0.22578872740268707,0.23064839839935303,0.21806761622428894,0.25039705634117126,0.28132423758506775,0.32693368196487427,0.33041220903396606,0.2830451428890228,0.29084068536758423,0.29998552799224854,0.29998552799224854,0.3075968027114868,0.3246740698814392,0.3270300328731537,0.31698963046073914,0.3575914800167084,0.34701964259147644,0.3415789306163788,0.37509685754776,0.35792267322540283
0,X111,0.17208921909332275,0.17979951202869415,0.17208921909332275,0.17208921909332275,0.17713811993598938,0.17208921909332275,0.18006986379623413,0.16909432411193848,0.21213947236537933,0.22197051346302032,0.22197051346302032,0.22197051346302032,0.22197051346302032,0.22789715230464935,0.22197051346302032,0.22789715230464935,0.22197051346302032,0.21536104381084442,0.21622708439826965,0.21205493807792664,0.21085749566555023,0.1932315081357956,0.1971406638622284,0.19121402502059937
0,X163,0.3234013319015503,0.2638550400733948,0.24167737364768982,0.27386799454689026,0.27117398381233215,0.31374284625053406,0.317303329706192,0.2974906265735626,0.3058297336101532,0.28351715207099915,0.23836787045001984,0.22692406177520752,0.22918620705604553,0.20588916540145874,0.2104804813861847,0.21183346211910248,0.25031614303588867,0.2092636525630951,0.24886685609817505,0.2771901786327362,0.322304368019104,0.35838380455970764,0.41670113801956177,0.379477322101593
0,X364,0.29193416237831116,0.31424155831336975,0.2836320400238037,0.3495819866657257,0.31653669476509094,0.33389994502067566,0.267486572265625,0.2550411820411682,0.27088335156440735,0.293063223361969,0.31412914395332336,0.31412914395332336,0.3868873417377472,0.32881471514701843,0.35885512828826904,0.33245864510536194,0.35751286149024963,0.3348141014575958,0.3841080963611603,0.5020893812179565,0.501577615737915,0.5407259464263916,0.5088826417922974,0.4608088731765747
0,X378,0.25694015622138977,0.3163129687309265,0.24796976149082184,0.40928441286087036,0.2707419693470001,0.29544076323509216,0.3185703456401825,0.30602964758872986,0.24226167798042297,0.2777942419052124,0.19937704503536224,0.2777942419052124,0.28766265511512756,0.28766265511512756,0.3066873848438263,0.3025355339050293,0.2777942419052124,0.2777942419052124,0.2846347987651825,0.2821027636528015,0.308183491230011,0.3029131591320038,0.2570250332355499,0.24608683586120605
0,X271,0.3937282860279083,0.39135274291038513,0.312721312046051,0.30244672298431396,0.2869625985622406,0.2870110869407654,0.2804125249385834,0.32781949639320374,0.359648734331131,0.32772210240364075,0.3018260896205902,0.30359959602355957,0.3142137825489044,0.31507354974746704,0.3266674876213074,0.3324452042579651,0.3266674876213074,0.3244369626045227,0.35787856578826904,0.4442605674266815,0.46616843342781067,0.4420381188392639,0.4429861903190613,0.4601949453353882
0,X462,0.2904811203479767,0.3001135587692261,0.2832670509815216,0.3468892276287079,0.30375850200653076,0.28543388843536377,0.2851635813713074,0.28871142864227295,0.2852054834365845,0.2851489186286926,0.35588163137435913,0.35917407274246216,0.3442825675010681,0.30713245272636414,0.3066136837005615,0.30613115429878235,0.29997846484184265,0.3051845133304596,0.2999638020992279,0.2999638020992279,0.2999638020992279,0.3085189759731293,0.3515597879886627,0.36893898248672485
0,X427,0.24196644127368927,0.272428035736084,0.2131260484457016,0.26314878463745117,0.280649334192276,0.29634925723075867,0.28540530800819397,0.3149905502796173,0.31464704871177673,0.3174828588962555,0.3368156850337982,0.3395934998989105,0.34084564447402954,0.3301888108253479,0.3300766348838806,0.3410913944244385,0.3352086544036865,0.34307315945625305,0.3552016615867615,0.3686823844909668,0.37033772468566895,0.43846002221107483,0.43412572145462036,0.3954901397228241
0,X73,0.0680336132645607,0.0680336132645607,0.0680336132645607,0.06388874351978302,0.0680336132645607,0.0680336132645607,0.0680336132645607,0.06511708348989487,0.07119680941104889,0.06828027963638306,0.16965149343013763,0.17174974083900452,0.16729702055454254,0.14294511079788208,0.12121091783046722,0.12121091783046722,0.1076098084449768,0.10392771661281586,0.09966257959604263,0.09778019785881042,0.09778019785881042,0.11452647298574448,0.12359371781349182,0.11452647298574448
0,X7,1.1350765228271484,1.822965383529663,1.4414395093917847,1.4131155014038086,1.6858739852905273,1.5164772272109985,1.3009424209594727,2.038778066635132,2.171161413192749,2.0597705841064453,2.266141653060913,2.272469997406006,2.272469997406006,2.253464460372925,2.207669973373413,2.2065703868865967,1.8400273323059082,2.286146402359009,2.1149492263793945,1.6621431112289429,1.6243021488189697,1.624968409538269,1.624940037727356,1.406044602394104
0,X263,0.4222000241279602,0.36986324191093445,0.27821803092956543,0.2747962474822998,0.22005897760391235,0.21884895861148834,0.21988536417484283,0.2311698943376541,0.266254723072052,0.3500770628452301,0.3841969966888428,0.3801521956920624,0.31107741594314575,0.3239961862564087,0.34283995628356934,0.34283995628356934,0.34283995628356934,0.34283995628356934,0.40529561042785645,0.4194023609161377,0.4922088086605072,0.5295951962471008,0.5295951962471008,0.48858964443206787
0,X450,0.33856111764907837,0.2478489875793457,0.10951001942157745,0.20396609604358673,0.21015086770057678,0.2071206271648407,0.19754737615585327,0.21365882456302643,0.26599690318107605,0.35913464426994324,0.32344895601272583,0.3050084710121155,0.3199319839477539,0.40118393301963806,0.3179953992366791,0.3176727890968323,0.3179953992366791,0.40207287669181824,0.4485830068588257,0.4483296871185303,0.33299019932746887,0.3652561604976654,0.2888540029525757,0.3404504358768463
0,X18,2.5695083141326904,2.5502450466156006,2.554425001144409,2.551727533340454,2.555558919906616,2.5924854278564453,2.704829454421997,2.620225429534912,2.60148024559021,2.602738618850708,2.5612447261810303,2.600992441177368,2.5642611980438232,2.746095895767212,2.603440284729004,2.603440284729004,2.603440284729004,2.603440284729004,2.653345823287964,2.5603058338165283,2.561173439025879,2.561173439025879,2.561173439025879,2.5603058338165283
0,X206,0.3725837767124176,0.3524896800518036,0.321306973695755,0.37612196803092957,0.3182845711708069,0.3239706754684448,0.3290615677833557,0.3374461531639099,0.36319178342819214,0.37709563970565796,0.4439385235309601,0.4292775094509125,0.4020898640155792,0.2952330410480499,0.26652705669403076,0.27310165762901306,0.27745091915130615,0.2749718427658081,0.2848997116088867,0.3484788239002228,0.38537129759788513,0.37082308530807495,0.46979954838752747,0.4804190993309021
0,X133,0.21038086712360382,0.24612998962402344,0.20055215060710907,0.20703868567943573,0.2053665667772293,0.19736868143081665,0.2659783661365509,0.2784729301929474,0.3315958082675934,0.4681154191493988,0.4465208947658539,0.5191758275032043,0.5064675211906433,0.49725964665412903,0.4764327108860016,0.4751060903072357,0.4688872992992401,0.5289902687072754,0.5677531957626343,0.5597372055053711,0.5299256443977356,0.5675120949745178,0.5881015658378601,0.5223556756973267
0,X41,2.366255283355713,2.2893526554107666,2.2667782306671143,2.232344627380371,2.164883852005005,2.037994861602783,1.451643466949463,1.144107460975647,1.1559834480285645,2.5151779651641846,1.4321434497833252,1.4321434497833252,1.6282954216003418,2.095114231109619,2.4631519317626953,2.4688618183135986,3.162834644317627,2.504753589630127,2.5324742794036865,2.514047384262085,2.519047975540161,2.504753589630127,2.504753589630127,2.4990437030792236
0,X195,0.3404184877872467,0.3780573904514313,0.31927281618118286,0.29323190450668335,0.28769218921661377,0.29279625415802,0.29206719994544983,0.33454930782318115,0.34142592549324036,0.3297302722930908,0.3175630569458008,0.4866478443145752,0.3219667077064514,0.353238582611084,0.3439866006374359,0.3501580059528351,0.3551514446735382,0.4015951454639435,0.4075508713722229,0.4075508713722229,0.428249716758728,0.4776473641395569,0.4851757884025574,0.47519543766975403
0,X155,0.4201754927635193,0.3780856430530548,0.3117491900920868,0.3870825469493866,0.28509047627449036,0.28161191940307617,0.23385661840438843,0.28096863627433777,0.43941837549209595,0.3968990743160248,0.18657083809375763,0.18796634674072266,0.1361701637506485,0.13676179945468903,0.1957719773054123,0.20102041959762573,0.20102041959762573,0.21729086339473724,0.2506389319896698,0.318687379360199,0.3854588568210602,0.3565407395362854,0.3774254024028778,0.3367389440536499
0,X134,0.3124054968357086,0.4733124077320099,0.37048661708831787,0.4000754952430725,0.3717601001262665,0.38533085584640503,0.30893513560295105,0.30046460032463074,0.33609333634376526,0.3368491530418396,0.3089383542537689,0.3275887370109558,0.3550722002983093,0.4243943393230438,0.4758705198764801,0.4336547553539276,0.44471514225006104,0.5450298190116882,0.5909220576286316,0.6667386889457703,0.5345889329910278,0.6181344985961914,0.558489978313446,0.8304145932197571
0,X297,0.13571251928806305,0.22738490998744965,0.22300226986408234,0.20118078589439392,0.17582327127456665,0.1846832036972046,0.1843661665916443,0.18195486068725586,0.1903357058763504,0.22191976010799408,0.24314923584461212,0.24898026883602142,0.25011447072029114,0.25079044699668884,0.247733011841774,0.2464158982038498,0.24076223373413086,0.24046564102172852,0.2592468559741974,0.25282174348831177,0.27336058020591736,0.31315895915031433,0.31248292326927185,0.3153716027736664
